Kerinkallio|Lahti|R|1985|1665|149000|89.5|Kerinkallionkatu 11 as
Mukkula|Lahti|K|1967|754|69000|91.5|Timonkatu 7 B
Asemantausta|Lahti|K|2011|2976|125000|42|Radansivunkatu 10
Hennala|Lahti|K|1963|1459|89000|61|Sorvarinkatu 6
Kiveriö|Lahti|K|1964|1427|107000|75|Juustilankatu 11 A
Hennala|Lahti|K|1959|1407|95000|67.5|Sorvarinkatu 2
Keskusta|Lahti|K|1937|3421|958000|280|Vapaudenkatu 10 B
Möysä|Lahti|K|1922|4141|265000|64|Sammuttajankatu 7 B
Jalkaranta|Lahti|R|1980|996|135000|135.5|Nallekatu 2 as
Keskusta|Lahti|K|2008|2544|145000|57|Vesijärvenkatu 31b B
Keskusta|Lahti|K|1911|2051|160000|78|Rautatienkatu 3
Laune|Lahti|R|1992|1398|69900|50|Rahkakatu 8-10
Metsäpelto|Lahti|R|1947|1369|109500|80|Heinlammintie 38
Laune|Lahti|O|1953|1803|220000|122|Vanamontie 20
Saksala|Lahti|R|1980|1951|120000|61.5|Pähkinäkuja 4 as
Keskusta|Lahti|K|1987|2186|129000|59|Vesijärvenkatu 5 D
Keskusta|Lahti|K|1959|1963|159000|81|Hämeenkatu 7 A
Pirttiharju|Lahti|O|1992|1851|285000|154|Talvikuja 2
Keskusta|Lahti|K|1960|2874|194000|67.5|Vuorikatu 7
Takalankatu 11|Lahti|O|1999|2233|268000|120|Takalankatu 11
Villähde|Lahti|O|0|792|99000|125|Välitie 4
Ahtiala|Lahti|O|1993|2602|268000|103|Siimakatu 4
Keskusta|Lahti|K|1938|3148|255000|81|Mariankatu 6
Karisto|Lahti|R|2018|2846|212000|74.5|Kuusenlatvankatu 3
Mukkula|Lahti|K|1968|649|37000|57|Tanssimäenkatu 12 B
Keskusta|Lahti|K|1960|1938|93000|48|Aleksanterinkatu 3
Keskusta|Lahti|K|1963|1765|75000|42.5|Vesijärvenkatu 3
Asemantausta|Lahti|R|2000|2384|149000|62.5|Vasamakatu 2 as
Villähde|Lahti|O|1978|1065|99000|93|Suppalantie
Keskusta|Lahti|K|2008|2708|130000|48|Sammonkatu 1
Möysä|Lahti|K|1962|1242|59000|47.5|Viipurintie 3 A
Keskusta|Lahti|K|1931|1784|380000|213|Rautatienkatu 13 B
Keskusta|Lahti|K|1961|2097|195000|93|Aleksanterinkatu 1 B
Metsämaa|Lahti|K|1968|753|55000|73|Huuhkajantie 4
Viuha|Lahti|O|2007|2508|499000|199|Vihmakatu 10
Möysä|Lahti|K|2024|4725|196100|41.5|Sammuttajankatu 9 A 25
Metsämaa|Lahti|K|1972|1070|69000|64.5|Riekontie 7 A
Ahtiala|Lahti|R|1977|1725|138000|80|Mansikkapolku 3 A
Kullankukkula|Lahti|R|1987|2228|205000|92|Kullankukkulankatu 2
Ahtiala|Lahti|R|2006|2333|126000|54|Harjuniemenkatu 1-3 B
Ahtiala|Lahti|K|1980|816|62000|76|Puolukkapolku 6 B
Keskusta|Lahti|K|1958|1329|95000|71.5|Hämeenkatu 16
Niemi|Lahti|K|1984|2255|115000|51|Kivakatu 14 A
Pyhätön|Lahti|K|1965|1273|84000|66|Laitakatu 5 A
Kerinkallio|Lahti|R|1984|2093|158000|75.5|Kerinkallionkatu 9 B
Nikkilä|Lahti|O|2003|1702|349000|205|Eräkatu 1 as
Kivimaa|Lahti|K|2016|3057|107000|35|Vuoripojankatu 13
Keskusta|Lahti|K|1962|3000|96000|32|Sibeliuksenkatu 4
Keskusta|Lahti|K|1937|1771|85000|48|Harjukatu 21
Keskusta|Lahti|K|1956|1852|113000|61|Vapaudenkatu 15
Kiveriö|Lahti|O|1952|1330|125000|94|Kiveriönkatu 46
Metsäpelto|Lahti|R|1947|613|49000|80|Heinlammintie 56
Liipola|Lahti|K|1973|982|80000|81.5|Eteläinen Liipolankatu 12 D
Metsäpelto|Lahti|K|1964|1118|95000|85|Metsäpellontie 47 B
Keskusta|Lahti|K|1962|2514|91750|36.5|Vuoksenkatu 8 A
Möysä|Lahti|K|1966|1851|124000|67|Möysänkatu 7 A
