Kyttälä|Tampere|K|1963|3728|233000|62.5|Rongankatu 2-4 D
Viiala|Tampere|K|1986|2472|199000|80.5|Vasaratie 22 A
Villilä|Tampere|R|1985|2309|209000|90.5|Villilänniemi 8 B
Keskusta|Tampere|K|1964|4138|180000|43.5|Satakunnankatu 5
Niemi|Tampere|O|2009|3067|460000|150|Tapulinkatu 17
Tammela|Tampere|K|1979|3929|275000|70|Vellamonkatu 14
Vuores|Tampere|K|2026|4819|399946|83|Lustokuja 2  C 228
Ruotula|Tampere|R|1962|2385|186000|78|Töyrytie 1-5
Lielahti|Tampere|K|2020|5160|129000|25|Teivaalantie 5
Lintuhytti|Tampere|R|2018|3662|260000|71|Heinurinkuja 1
Korkinmäki|Tampere|R|2026|4215|389901|92.5|Suutalankatu 12 B 1
Korkinmäki|Tampere|R|2026|5009|463370|92.5|Suutalankatu 12 B 6
Kaleva|Tampere|K|1957|4124|219000|53.1|Sammonkatu 17-19
Vehmainen|Tampere|R|1985|2836|319000|112.5|Vanha Kangasalantie 108 C
Hervantajärvi|Tampere|K|2022|542|16541|30.5|Heittoniitynkuja 6 C 090
Kaleva|Tampere|K|1959|2848|159500|56|Väinämöisenkatu 15
Hatanpää|Tampere|K|2026|4663|258800|55.5|Boijenkatu 3 A21
Hatanpää|Tampere|K|2026|4582|300100|65.5|Boijenkatu 3 A31
Hatanpää|Tampere|K|2026|5293|158800|30|Boijenkatu 3 A6
Hatanpää|Tampere|K|2026|4767|214500|45|Boijenkatu 3 A17
Hervanta|Tampere|K|2013|3860|249000|64.5|Tieteenkatu 12
Kaleva|Tampere|K|1954|3282|192000|58.5|Kaskitie 16-18
Härmälänranta|Tampere|K|2018|4574|295000|64.5|Myrskynkatu 12
Irjala|Tampere|K|1981|2046|133000|65|Irjalankatu 60 C
Annala|Tampere|K|1974|1777|99500|56|Hikivuorenkatu 8-10
Lentävänniemi|Tampere|K|2013|3723|242000|65|Halkoniemenkatu 2 A
Ranta-Tampella|Tampere|K|2023|10125|729000|72|Ranta-Tampellan Katu 31 A
Keskusta|Tampere|K|1968|4901|99000|20.2|Näsilinnankatu 22 A
Hyhky|Tampere|K|2014|3377|179000|53|Nikkilänkuja 6
Tammela|Tampere|K|1961|3414|239000|70|Tammelan puistokatu 30 B
Amuri|Tampere|K|1986|4118|348000|84.5|Mustanlahdenkatu 12
Kissanmaa|Tampere|K|2027|6123|398000|65|Hipposkylänkuja 12 B104
Kissanmaa|Tampere|K|2027|4013|301000|75|Hipposkylänkuja 12 B77
Kissanmaa|Tampere|K|2027|4027|453000|112.5|Hipposkylänkuja 12 B77-B78
Kissanmaa|Tampere|K|2027|6014|415000|69|Hipposkylänkuja 12 B105
Kaleva|Tampere|K|1950|3518|197000|56|Nyyrikintie 10 C
Uusikylä|Tampere|K|1967|2928|142000|48.5|Kinnarinkatu 8-10
Hallila|Tampere|R|1990|2840|169000|59.5|Lehtimetsänkatu 8 C
Vehmainen|Tampere|O|1957|1462|228000|156|Soinilankatu 10
Multisilta|Tampere|K|1973|1085|63500|58.5|Kitiniitynkatu 10
Pispala|Santalahti Tampere|K|1961|3737|185000|49.5|Pispalan valtatie 21 A
Amuri|Tampere|K|1964|3371|295000|87.5|Näsijärvenkatu 11
Keskusta|Tampere|K|1966|5188|179000|34.5|Hämeenpuisto 53
Lentävänniemi|Niemenranta Tampere|K|2018|4828|239000|49.5|Männistönkatu 6 B
