Martti|Turku|K|1912|2653|199000|75|Itäinen Pitkäkatu 88 as
Moisio|Turku|O|1969|2135|269000|126|Mellilänkuja 1
Ispoinen|Turku|K|1970|2167|169000|78|Rätiälänkatu 20 D
Keskusta|Turku|K|1958|3986|295000|74|Maariankatu 8
Telakkaranta|Turku|K|2016|5486|299000|54.5|Eerik Pommerilaisen ranta 20 A
Lonttinen|Turku|K|1901|3098|79000|25.5|Lokinkatu 18 as
Yli-Maaria|Turku|O|2020|3088|349000|113|Tikkaajankatu 4
Nummenmäki|Turku|K|1954|2250|117000|52|Vanha Hämeentie 44 as
Skanssi|Turku|K|2019|4212|179000|42.5|Skanssinkatu 34 B
Lauttaranta|Turku|R|2010|3098|189000|61|Arolankaari 6 B
Keskusta|Turku|K|2022|4729|279000|59|Ketarantie 37
Martti|Turku|K|2001|4345|239000|55|Vilhonkatu 11
Vasaramäki|Turku|K|1965|3051|238000|78|Rakuunatie 58
Pitkämäki|Turku|K|2025|586|28424|48.5|Pigmenttitasku 5
Hirvensalo|Turku|O|2015|4324|787000|182|Niemenloukkaantie 36
Keskusta|Turku|K|1962|3429|168000|49|Puutarhakatu 28 A
Runosmäki|Turku|K|1974|925|49000|53|Signalistinkatu 9
Jäkärlä|Turku|K|1980|1056|75000|71|Talolankatu 8 C
Hepokulta|Turku|K|1971|2141|198000|92.5|Varkkavuorenkatu 40 A
Keskusta|Turku|K|1962|3086|179000|58|Läntinen Pitkäkatu 24
Hirvensalo|Turku|O|1982|4710|1300000|276|Niittymäentie 14
Ispoinen|Turku|K|1967|2536|175000|69|Linnunpääntie 2
Nättinummi|Turku|K|1973|1967|179000|91|Mäkilänpolku 6 C
Raunistula|Turku|K|2025|576|37752|65.5|Oikotie 11
Hirvensalo|Turku|R|2014|3967|238000|60|Arolankaari 21 as
Pohjola|Turku|K|1957|2798|159500|57|Juhannuskatu 12 A
Runosmäki|Turku|K|1975|1315|96000|73|Piiparinpolku 15 B
Martti|Turku|K|1949|2681|185000|69|Martinkatu 13
Herttuankulma|Turku|K|2023|3413|244000|71.5|Hovineidonkatu 9
Martti|Turku|K|1926|2971|208000|70|Kuninkaankartanonkatu 9 As.
Keskusta|Turku|K|1982|4299|475000|110.5|Käsityöläiskatu 3 B
Nättinummi|Turku|K|1973|1675|129000|77|Westerholminkatu 3 E
Iso-Heikkilä|Turku|K|2025|554|42355|76.5|Akselintie 6b
Iso-Heikkilä|Turku|K|2025|588|28802|49|Akselintie 6b
Keskusta|Turku|K|2024|5280|198000|37.5|Ketarantie 29 A
Härkämäki|Turku|K|1977|779|61900|79.5|Ieskatu 19 D
Itäinen|keskusta Turku|K|1958|4000|148000|37|Vuorikatu 7A
Iso-Heikkilä|Turku|K|1958|1967|118000|60|Maaherrankatu 31
Ilpoinen|Turku|K|1972|2048|149500|73|Lauklähteenkatu 11 F
Keskusta|Turku|K|1955|3322|289000|87|Puistokatu 3 B
Hirvensalo|Turku|O|2014|1990|575000|289|Lehtohaankuja 103
Pääskyvuori|Turku|R|1999|2782|249000|89.5|Pääskynlento 29 A1
Runosmäki|Turku|K|1976|1307|98000|75|Piiparinpolku 15
Mälikkälä|Turku|R|1978|2320|239000|103|Eristäjänmutka 32
Keskusta|Turku|K|1994|3981|213000|53.5|Verkatehtaankatu 4
Länsikeskus|Turku|K|1988|2304|129000|56|Taoskuja 4 F
Pitkämäki|Turku|K|2025|580|28131|48.5|Pigmenttitasku 7
Iso-Heikkilä|Turku|K|2025|588|28802|49|Akselintie 6b
Iso-Heikkilä|Turku|K|2025|537|38149|71|Akselintie 6b
Ispoinen|Turku|K|1966|1724|150000|87|Linnunpääntie 3
Keskusta|Turku|K|1960|3314|169000|51|Puistokatu 14a B
I|kaupunginosa Turku|K|1962|3235|220000|68|Hovioikeudenkatu 4
Iso-Heikkilä|Turku|K|2025|554|39317|71|Akselintie 6b
Luolavuori|Turku|K|1959|3235|165000|51|Liisankatu 7
Paattinen|Turku|O|1970|833|100000|120|Säkyläntie 1333
Keskusta|Turku|K|2022|5818|192000|33|Ketarantie 27 as
Kärsämäki|Turku|K|2023|3275|244000|74.5|Puustellinkatu 6
Skanssi|Turku|K|2019|3679|149000|40.5|Skanssinkatu 34 A
Keskusta|Turku|K|2007|3914|272000|69.5|Ketarantie 24 F
Meri-Uittamo|Turku|K|1981|2317|139000|60|Ratsukonkatu 6 B
Iso-Heikkilä|Turku|K|1955|3023|133000|44|Kanslerintie 5 C
Keskusta|Turku|K|2012|5421|309000|57|Humalistonkatu 1 b
Keskusta|Turku|K|2007|5300|159000|30|Ketarantie 24 E
Keskusta|Turku|K|1932|3500|189000|54|Uudenmaankatu 11 B
Nummi|Turku|K|2023|5796|144900|25|Vanha Hämeentie 49
Raunistula|Turku|O|1972|2261|225000|99.5|Saramäentie 34
Härkämäki|Turku|K|1977|1478|85000|57.5|Viskaripolku 9 D
Huhkola|Turku|O|1988|1477|189000|128|Hillerinkuja 8
Hirvensalo|/ Friskala Turku|R|2012|3195|139000|43.5|Ravaksenkatu 1 B
Hirvensalo|Turku|O|1983|1755|344000|196|Rajalähteenkatu 15
Vätti|Turku|R|1973|1622|219000|135|Liinahaankatu 11
Kupittaa|Turku|K|2026|7700|177100|23|Joukahaisenkatu 2 b B 102
Kupittaa|Turku|K|2026|7610|273960|36|Joukahaisenkatu 2 b B 127
Kupittaa|Turku|K|2026|6150|184500|30|Joukahaisenkatu 2 b B 84
Kupittaa|Turku|K|2026|6145|294960|48|Joukahaisenkatu 2 b B 104
Kupittaa|Turku|K|2026|6180|228660|37|Joukahaisenkatu 2 b B 101
Kupittaa|Turku|K|2026|6270|329175|52.5|Joukahaisenkatu 2 b B 105
Telakkaranta|Turku|K|2018|5631|183000|32.5|Unioninkatu 22 A
Uittamo|Turku|K|1974|1080|169500|157|Kannuskatu 4 G
Keskusta|Turku|K|1928|2762|598000|216.5|Yliopistonkatu 24 A
Kirstinpuisto|Turku|K|2023|4914|199000|40.5|Heikintasku 4 as
Hepokulta|Turku|K|1974|2122|199500|94|Varkkavuorenkatu 25
Nättinummi|Turku|K|1977|1646|79000|48|Haartmaninkatu 6 G
Paattinen|Turku|R|1973|965|29900|31|Pennimäenkuja 3
Mälikkälä|Turku|R|1989|2966|218000|73.5|Rakennusmestarintie 11 B
Martti|Turku|K|1966|2708|176000|65|Martinkatu 3 C
Satava|Turku|O|1973|1636|458000|280|Tupavuorentie 21
Koivula|Turku|K|1985|1654|105000|63.5|Murkionkatu 3 B
Nummenmäki|Turku|K|2000|2563|205000|80|Vanha Littoistentie 1 A
Jäkärlä|Turku|K|1987|1262|53000|42|Perkkiönkatu 14
Keskusta|Turku|K|1963|3800|209000|55|Pakkarinkatu 8 B
Telakkaranta|Turku|K|2020|10852|1248000|115|Eerik Pommerilaisen Ranta 12
Vätti|Turku|K|2020|3323|206000|62|Rautakallionkuja 10
Satama|Turku|K|2019|3766|209000|55.5|Satamakatu 31 C
Iso-Heikkilä|Turku|K|2025|564|25939|46|Akselintie 6b
Koivula|Turku|R|1952|3340|349000|104.5|Lauritsankatu 17 A1
Varissuo|Turku|R|1987|1376|128000|93|Katunpää 2
Itäinen|keskusta Turku|K|1968|3493|234000|67|Sirkkalankatu 7
Pohjola|Turku|K|0|4845|235000|48.5|Vaunukatu 7 B
Runosmäki|Turku|K|1976|920|74500|81|Nostoväenkatu 19 A
Harittu|Turku|K|1988|1345|119000|88.5|Lapinkatu 6
Hirvensalo|Turku|O|1957|1738|159000|91.5|Merenkävijänkatu 14
Itäinen|keskusta Turku|K|1973|3825|350000|91.5|Hämeenkatu 2
Telakkaranta|Turku|K|2023|8268|339000|41|Eerik Pommerilaisen ranta 8 A
Keskusta|Turku|K|1988|2492|162000|65|Läntinen Pitkäkatu 37
Keskusta|Turku|K|1961|2745|269000|98|Koulukatu 23 A
Luolavuori|Turku|K|1959|3118|159000|51|Liisankatu 11 D
Laukkavuori|Turku|K|1974|2887|179000|62|Keltasirkunpolku 1a
Mäntymäki|Turku|K|1942|3206|109000|34|Vuorityömiehenkatu 7 C
Martti|Turku|K|1928|2933|127000|43.3|Kuninkaankartanonkatu 8 D
Varissuo|Turku|R|1979|1000|100000|100|Detmarinkuja 3
Kurjenkaivonkenttä 1|Turku|K|2001|5200|169000|32.5|Kurjenkaivonkenttä 1
Nummi|Turku|K|2019|4944|220000|44.5|Kirkkotie 2 G
Hirvensalo|Turku|R|2007|2435|319000|131|Ravaksenkatu 1 D
Martti|Turku|K|1951|3094|99000|32|Martinkatu 7 F
Pääskyvuori|Turku|K|2023|4536|199600|44|Pääskysillankatu 9 B 68
Martti|Urheilupuisto Turku|K|1967|3860|193000|50|Itäinen Pitkäkatu 47 B
Härkämäki|Turku|K|1975|1078|55000|51|Häränajajanpolku 1 F
Yli-Maaria|Turku|O|2025|3382|345000|102|Eekinkuja 3
Keskusta|Turku|K|1961|3538|299000|84.5|Linnankatu 35 b
Nummi|Turku|K|1935|2708|65000|24|Ruukinkatu 7 as
Ispoinen|Turku|K|1970|1868|142000|76|Rätiälänkatu 17 B
Nummenmäki|Turku|K|1930|2548|79000|31|Uudenpellonkatu 15
Jäkärlä|Turku|R|1985|1408|119000|84.5|Suotorpankuja 4 A
Skanssi|Turku|K|2021|3926|159000|40.5|Skanssinkatu 36
Patterinhaka|Turku|K|1954|2552|148000|58|Kanslerintie 6 C
